stage,instance,arm,repetition,leaf_id,event,native_status,telemetry_seconds,global_lb_before,global_lb_after,global_lb_gain,verified_ub_before,verified_ub_after,incumbent_improvement,work,simplex_iterations,in_memory_model_reused,produced_global_lb_gain,produced_incumbent_gain
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.0.0.0.0,terminal_mip_complete,INFEASIBLE,31.9031,0.0780684,0.0780772,8.80000000000325e-06,0.168857,0.168857,0.0,1.06796,1611,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.1.1.1.1,terminal_mip_complete,INFEASIBLE,33.5054,0.078084,0.0780872,3.1999999999948736e-06,0.168857,0.168857,0.0,1.42518,2027,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.0.0.0.1,terminal_mip_complete,INFEASIBLE,34.292,0.0780872,0.0780888,1.6000000000043757e-06,0.168857,0.168857,0.0,1.50933,2224,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.1.1.1.0,terminal_mip_complete,INFEASIBLE,36.835,0.0781016,0.0781139,1.230000000000675e-05,0.168857,0.168857,0.0,1.11573,1940,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.0.0.1.0,terminal_mip_complete,INFEASIBLE,37.6569,0.0781139,0.0781185,4.599999999993498e-06,0.168857,0.168857,0.0,1.81284,3362,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.1.1.0.1,terminal_mip_complete,INFEASIBLE,38.5117,0.0781185,0.0781224,3.900000000001125e-06,0.168857,0.168857,0.0,1.64851,4084,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.1.1.0.0,terminal_mip_complete,INFEASIBLE,40.0499,0.0781357,0.0781391,3.4000000000006247e-06,0.168857,0.168857,0.0,1.12593,1987,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.0.0.1.1,terminal_mip_complete,INFEASIBLE,40.9131,0.0781391,0.0781404,1.299999999995749e-06,0.168857,0.168857,0.0,1.946,3707,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.1.0.1.1,terminal_mip_complete,INFEASIBLE,44.6482,0.0781523,0.0781557,3.4000000000006247e-06,0.168857,0.168857,0.0,1.49825,2255,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.0.1.0.0,terminal_mip_complete,INFEASIBLE,46.4818,0.0781655,0.0781692,3.6999999999953737e-06,0.168857,0.168857,0.0,1.93727,3616,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.1.0.1.0,terminal_mip_complete,INFEASIBLE,47.2013,0.0781692,0.078186,1.680000000001125e-05,0.168857,0.168857,0.0,1.22741,1609,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.1.0.0.1,terminal_mip_complete,INFEASIBLE,47.9005,0.078186,0.0781892,3.1999999999948736e-06,0.168857,0.168857,0.0,1.19404,1679,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.0.1.0.1,terminal_mip_complete,INFEASIBLE,49.9514,0.0781901,0.0781903,2.0000000000575113e-07,0.168857,0.168857,0.0,2.73128,8207,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.1.0.0.0,terminal_mip_complete,INFEASIBLE,51.4599,0.0782031,0.0782161,1.2999999999999123e-05,0.168857,0.168857,0.0,1.01448,1722,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.0.1.1.0,terminal_mip_complete,INFEASIBLE,52.3346,0.0782161,0.0782196,3.5000000000035003e-06,0.168857,0.168857,0.0,1.9712,3899,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.0.1.1.1,terminal_mip_complete,INFEASIBLE,53.1825,0.0782196,0.0782215,1.8999999999991246e-06,0.168857,0.168857,0.0,1.63058,2882,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.0.1.1.0,terminal_mip_complete,INFEASIBLE,55.7132,0.0782363,0.0782414,5.100000000007876e-06,0.168857,0.168857,0.0,1.23188,1736,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.0.1.1.1,terminal_mip_complete,INFEASIBLE,57.4407,0.0782419,0.0782533,1.1399999999994748e-05,0.168857,0.168857,0.0,1.60992,4448,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.0.1.0.1,terminal_mip_complete,INFEASIBLE,58.2613,0.0782533,0.0782559,2.600000000005376e-06,0.168857,0.168857,0.0,1.62615,2822,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.1.0.0.0,terminal_mip_complete,INFEASIBLE,59.9523,0.0782669,0.0782697,2.799999999997249e-06,0.168857,0.168857,0.0,1.76309,4607,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.0.1.0.0,terminal_mip_complete,INFEASIBLE,60.5778,0.0782697,0.0782864,1.6700000000008375e-05,0.168857,0.168857,0.0,1.06975,1590,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.0.0.1.1,terminal_mip_complete,INFEASIBLE,61.3516,0.0782864,0.0782914,4.999999999991123e-06,0.168857,0.168857,0.0,1.48168,2422,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.1.0.0.1,terminal_mip_complete,INFEASIBLE,63.4015,0.0782918,0.0782934,1.6000000000043757e-06,0.168857,0.168857,0.0,2.43595,4786,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.0.0.1.0,terminal_mip_complete,INFEASIBLE,66.0173,0.0783029,0.0783169,1.4000000000000123e-05,0.168857,0.168857,0.0,1.46795,2187,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.1.0.1.0,terminal_mip_complete,INFEASIBLE,66.8477,0.0783169,0.0783192,2.300000000010627e-06,0.168857,0.168857,0.0,1.8719,4615,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.0.0.0.1,terminal_mip_complete,INFEASIBLE,68.6401,0.0783197,0.0783336,1.3899999999997248e-05,0.168857,0.168857,0.0,1.62952,2544,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.0.0.0.0.0,terminal_mip_complete,INFEASIBLE,70.3598,0.0783363,0.078342,5.699999999997374e-06,0.168857,0.168857,0.0,1.42045,1948,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.1.0.1.1,terminal_mip_complete,INFEASIBLE,71.3265,0.078342,0.0783462,4.2000000000097515e-06,0.168857,0.168857,0.0,2.24197,4344,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.1.1.1.1,terminal_mip_complete,INFEASIBLE,72.9923,0.0783532,0.0783673,1.4100000000002999e-05,0.168857,0.168857,0.0,0.977737,1377,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.1.1.0.0,terminal_mip_complete,INFEASIBLE,73.8688,0.0783673,0.0783699,2.600000000005376e-06,0.168857,0.168857,0.0,1.85937,5027,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.1.1.1.0,terminal_mip_complete,INFEASIBLE,74.481,0.0783699,0.0783744,4.499999999990623e-06,0.168857,0.168857,0.0,1.03141,1448,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.1.1.0.1,terminal_mip_complete,INFEASIBLE,76.7568,0.0783906,0.0783924,1.799999999996249e-06,0.168857,0.168857,0.0,1.12782,2120,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.1.1.0.1,terminal_mip_complete,INFEASIBLE,77.6325,0.0783924,0.0784082,1.5799999999996373e-05,0.168857,0.168857,0.0,1.92974,5089,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.1.1.0.0,terminal_mip_complete,INFEASIBLE,79.5872,0.0784109,0.0784146,3.6999999999953737e-06,0.168857,0.168857,0.0,1.89566,3521,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.1.1.1.0,terminal_mip_complete,INFEASIBLE,81.6364,0.078419,0.0784309,1.1899999999995248e-05,0.168857,0.168857,0.0,2.54382,4744,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.1.0.1.1,terminal_mip_complete,INFEASIBLE,82.3607,0.0784309,0.0784471,1.6200000000007875e-05,0.168857,0.168857,0.0,1.33675,1813,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.0.1.1.1.1.1,terminal_mip_complete,INFEASIBLE,83.3953,0.0784471,0.078451,3.900000000001125e-06,0.168857,0.168857,0.0,2.52757,5260,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.1.0.1.0,terminal_mip_complete,INFEASIBLE,84.343,0.078451,0.0784545,3.4999999999896225e-06,0.168857,0.168857,0.0,1.84893,3126,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.1.0.0.1,terminal_mip_complete,INFEASIBLE,87.8436,0.0784713,0.0784735,2.2000000000077513e-06,0.168857,0.168857,0.0,1.62701,2795,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.0.0.0.0,terminal_mip_complete,INFEASIBLE,88.7825,0.0784735,0.0784878,1.4299999999994872e-05,0.168857,0.168857,0.0,2.11008,5520,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.1.0.0.0,terminal_mip_complete,INFEASIBLE,90.3701,0.078491,0.0784968,5.800000000000249e-06,0.168857,0.168857,0.0,1.22895,1703,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.0.1.1.1,terminal_mip_complete,INFEASIBLE,93.1142,0.0785113,0.0785113,0.0,0.168857,0.168857,0.0,1.68451,3129,1,False,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.0.0.0.1,terminal_mip_complete,INFEASIBLE,94.114,0.0785113,0.078531,1.9699999999997497e-05,0.168857,0.168857,0.0,2.22555,5995,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.0.1.1.0,terminal_mip_complete,INFEASIBLE,95.0037,0.078531,0.0785512,2.0199999999997997e-05,0.168857,0.168857,0.0,1.71513,3127,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.0.1.0.1,terminal_mip_complete,INFEASIBLE,95.9817,0.0785512,0.0785596,8.399999999991747e-06,0.168857,0.168857,0.0,1.93868,3411,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.0.0.1.0,terminal_mip_complete,INFEASIBLE,96.9151,0.0785596,0.0785711,1.1500000000011501e-05,0.168857,0.168857,0.0,2.12561,5044,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.0.1.0.0,terminal_mip_complete,INFEASIBLE,97.7217,0.0785711,0.078591,1.989999999998937e-05,0.168857,0.168857,0.0,1.53659,2251,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.0.0.1.1,terminal_mip_complete,INFEASIBLE,98.68,0.078591,0.0785994,8.400000000005625e-06,0.168857,0.168857,0.0,1.854,3152,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.0.0.1.1,terminal_mip_complete,INFEASIBLE,100.519,0.0786064,0.0786543,4.789999999998962e-05,0.168857,0.168857,0.0,1.9192,5228,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.0.1.0.0,terminal_mip_complete,INFEASIBLE,101.467,0.0786543,0.0786778,2.3500000000009624e-05,0.168857,0.168857,0.0,2.15629,5397,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.0.1.0.1,terminal_mip_complete,INFEASIBLE,104.966,0.0787027,0.0787494,4.6699999999996744e-05,0.168857,0.168857,0.0,2.44238,5948,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.0.1.1.0,terminal_mip_complete,INFEASIBLE,105.981,0.0787494,0.0787894,3.999999999999837e-05,0.168857,0.168857,0.0,2.08573,5433,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.0.1.1.1,terminal_mip_complete,INFEASIBLE,107.678,0.0787974,0.0788331,3.569999999999962e-05,0.168857,0.168857,0.0,1.94524,4746,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.1.0.0.0,terminal_mip_complete,INFEASIBLE,109.387,0.0788454,0.078867,2.16000000000105e-05,0.168857,0.168857,0.0,2.44943,5878,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.0.0.1.0,terminal_mip_complete,INFEASIBLE,111.122,0.0788719,0.0788836,1.1700000000003374e-05,0.168857,0.168857,0.0,1.73436,2802,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.1.0.0.1,terminal_mip_complete,INFEASIBLE,112.989,0.0788917,0.0789393,4.7600000000008746e-05,0.168857,0.168857,0.0,2.20077,5603,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.1.0.1.0,terminal_mip_complete,INFEASIBLE,113.903,0.0789393,0.0789784,3.9100000000000246e-05,0.168857,0.168857,0.0,2.05105,5437,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.1.0.1.1,terminal_mip_complete,INFEASIBLE,115.624,0.0789872,0.0790344,4.720000000001112e-05,0.168857,0.168857,0.0,2.12231,5265,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.1.1.0.0,terminal_mip_complete,INFEASIBLE,116.692,0.0790344,0.0790556,2.1199999999998997e-05,0.168857,0.168857,0.0,2.4388,6442,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.1.1.0.1,terminal_mip_complete,INFEASIBLE,120.149,0.0790815,0.0791286,4.709999999999437e-05,0.168857,0.168857,0.0,2.44021,5855,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.1.1.1.0,terminal_mip_complete,INFEASIBLE,121.035,0.0791286,0.0791314,2.800000000011127e-06,0.168857,0.168857,0.0,1.97574,5092,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.0.0.0.1,terminal_mip_complete,INFEASIBLE,124.395,0.0791682,0.0791762,8.000000000008e-06,0.168857,0.168857,0.0,1.68568,2783,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.0.1.1.1.1,terminal_mip_complete,INFEASIBLE,125.395,0.0791762,0.0792083,3.2099999999993245e-05,0.168857,0.168857,0.0,2.26351,5360,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.0.0.0.0,terminal_mip_complete,INFEASIBLE,127.202,0.0792241,0.079244,1.989999999998937e-05,0.168857,0.168857,0.0,2.61434,5318,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.0.0.0.1,terminal_mip_complete,INFEASIBLE,129.64,0.0792717,0.079318,4.629999999999912e-05,0.168857,0.168857,0.0,2.1752,5523,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.0.0.1.0,terminal_mip_complete,INFEASIBLE,130.662,0.079318,0.0793561,3.8099999999999246e-05,0.168857,0.168857,0.0,2.43424,6134,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.0.0.1.1,terminal_mip_complete,INFEASIBLE,132.659,0.0793654,0.0794125,4.709999999999437e-05,0.168857,0.168857,0.0,2.93446,8309,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.0.1.0.0,terminal_mip_complete,INFEASIBLE,133.557,0.0794125,0.0794319,1.940000000000275e-05,0.168857,0.168857,0.0,2.09884,5336,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.0.1.0.1,terminal_mip_complete,INFEASIBLE,136.24,0.0794592,0.079464,4.800000000013127e-06,0.168857,0.168857,0.0,3.05381,7034,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.1.0.0.0.0,terminal_mip_complete,INFEASIBLE,136.956,0.079464,0.0795006,3.6599999999997745e-05,0.168857,0.168857,0.0,1.19,2203,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.0.1.1.0,terminal_mip_complete,INFEASIBLE,138.756,0.0795066,0.0795447,3.8099999999999246e-05,0.168857,0.168857,0.0,2.30006,5809,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.0.1.1.1,terminal_mip_complete,INFEASIBLE,140.536,0.0795538,0.0795816,2.7800000000008374e-05,0.168857,0.168857,0.0,2.43534,6381,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.1.0.0.0,terminal_mip_complete,INFEASIBLE,142.364,0.0796004,0.0796196,1.9199999999996997e-05,0.168857,0.168857,0.0,2.55655,6666,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.1.0.0.1,terminal_mip_complete,INFEASIBLE,144.897,0.0796478,0.079673,2.519999999998912e-05,0.168857,0.168857,0.0,2.42818,6160,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.1.0.1.0,terminal_mip_complete,INFEASIBLE,146.78,0.0796948,0.0797325,3.770000000000162e-05,0.168857,0.168857,0.0,2.42761,6643,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.1.0.1.1,terminal_mip_complete,INFEASIBLE,148.699,0.0797419,0.0797598,1.7900000000001248e-05,0.168857,0.168857,0.0,2.74377,7067,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.0.1.1.1.1,terminal_mip_complete,INFEASIBLE,149.604,0.0797598,0.0797884,2.8599999999989745e-05,0.168857,0.168857,0.0,1.68152,2737,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.1.1.0.0,terminal_mip_complete,INFEASIBLE,150.66,0.0797884,0.0798065,1.8100000000007e-05,0.168857,0.168857,0.0,2.50979,6519,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.1.1.0.1,terminal_mip_complete,INFEASIBLE,153.219,0.0798358,0.0798825,4.6699999999996744e-05,0.168857,0.168857,0.0,2.51078,6847,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.1.1.1.0,terminal_mip_complete,INFEASIBLE,154.388,0.0798825,0.0799194,3.690000000000637e-05,0.168857,0.168857,0.0,2.81858,7657,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.0.1.1.1.1.1.1,terminal_mip_complete,INFEASIBLE,156.197,0.0799293,0.0799582,2.889999999999837e-05,0.168857,0.168857,0.0,2.64131,6887,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.0.0.0.0,terminal_mip_complete,INFEASIBLE,158.022,0.0799762,0.079993,1.6799999999997373e-05,0.168857,0.168857,0.0,2.48302,6504,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.0.0.0.1,terminal_mip_complete,INFEASIBLE,160.625,0.0800228,0.0800553,3.249999999999087e-05,0.168857,0.168857,0.0,2.6733,7250,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.0.1.1.1.0,terminal_mip_complete,INFEASIBLE,161.642,0.0800553,0.0800695,1.4200000000005875e-05,0.168857,0.168857,0.0,1.8963,3276,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.0.0.1.0,terminal_mip_complete,INFEASIBLE,162.738,0.0800695,0.080106,3.649999999999487e-05,0.168857,0.168857,0.0,2.62852,7018,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.0.0.1.1,terminal_mip_complete,INFEASIBLE,164.695,0.0801159,0.0801626,4.6699999999996744e-05,0.168857,0.168857,0.0,2.86116,7536,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.0.1.0.0,terminal_mip_complete,INFEASIBLE,165.862,0.0801626,0.0801791,1.6500000000002624e-05,0.168857,0.168857,0.0,2.73737,7631,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.0.1.0.1,terminal_mip_complete,INFEASIBLE,168.511,0.0802092,0.0802562,4.700000000000537e-05,0.168857,0.168857,0.0,2.71445,7693,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.0.1.1.0,terminal_mip_complete,INFEASIBLE,169.824,0.0802562,0.080264,7.80000000000225e-06,0.168857,0.168857,0.0,2.84022,7726,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.0.1.1.1,terminal_mip_complete,INFEASIBLE,172.593,0.0803027,0.0803497,4.699999999999149e-05,0.168857,0.168857,0.0,2.51252,7152,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.1.0.0.0,terminal_mip_complete,INFEASIBLE,173.79,0.0803497,0.0803505,8.000000000091267e-07,0.168857,0.168857,0.0,2.79605,7979,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.0.1.1.0.1,terminal_mip_complete,INFEASIBLE,174.66,0.0803505,0.0803856,3.5099999999996245e-05,0.168857,0.168857,0.0,1.57999,2556,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.1.0.0.1,terminal_mip_complete,INFEASIBLE,177.298,0.0803962,0.0804292,3.300000000000525e-05,0.168857,0.168857,0.0,2.60755,7559,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.1.0.1.0,terminal_mip_complete,INFEASIBLE,179.205,0.0804418,0.080478,3.620000000000012e-05,0.168857,0.168857,0.0,2.91182,8177,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.1.0.1.1,terminal_mip_complete,INFEASIBLE,181.118,0.0804889,0.0805354,4.649999999999099e-05,0.168857,0.168857,0.0,2.7337,8043,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.1.1.0.0,terminal_mip_complete,INFEASIBLE,182.263,0.0805354,0.0805818,4.6400000000001995e-05,0.168857,0.168857,0.0,2.68386,8230,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.1.1.0.1,terminal_mip_complete,INFEASIBLE,183.389,0.0805818,0.0806061,2.4300000000004873e-05,0.168857,0.168857,0.0,2.68943,7892,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.1.1.1.0,terminal_mip_complete,INFEASIBLE,185.91,0.0806309,0.080646,1.5099999999990121e-05,0.168857,0.168857,0.0,2.5405,7456,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.0.1.1.0.0,terminal_mip_complete,INFEASIBLE,186.563,0.080646,0.0806819,3.590000000000537e-05,0.168857,0.168857,0.0,1.14197,1375,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.0.1.1.1.1,terminal_mip_complete,INFEASIBLE,188.46,0.0807158,0.0807259,1.0099999999998999e-05,0.168857,0.168857,0.0,2.30475,6840,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.0.0.0.0,terminal_mip_complete,INFEASIBLE,190.881,0.0808003,0.0808543,5.3999999999998494e-05,0.168857,0.168857,0.0,2.3862,6897,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.0.0.0.1,terminal_mip_complete,INFEASIBLE,193.219,0.0808852,0.0809411,5.589999999999762e-05,0.168857,0.168857,0.0,3.31703,11570,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.0.1.0.1.1,terminal_mip_complete,INFEASIBLE,194.203,0.0809411,0.080945,3.900000000001125e-06,0.168857,0.168857,0.0,1.88195,3318,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.0.0.1.0,terminal_mip_complete,INFEASIBLE,196.048,0.0809697,0.0810536,8.389999999999787e-05,0.168857,0.168857,0.0,2.57661,7569,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.0.0.1.1,terminal_mip_complete,INFEASIBLE,197.079,0.0810536,0.0810643,1.0700000000002374e-05,0.168857,0.168857,0.0,2.36692,7266,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.0.1.0.0,terminal_mip_complete,INFEASIBLE,199.379,0.0811383,0.0812236,8.530000000001037e-05,0.168857,0.168857,0.0,2.2222,6508,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.0.1.0.1,terminal_mip_complete,INFEASIBLE,200.299,0.0812236,0.081236,1.2399999999995748e-05,0.168857,0.168857,0.0,2.113,6058,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.0.1.0.1.0,terminal_mip_complete,INFEASIBLE,201.315,0.081236,0.081283,4.699999999999149e-05,0.168857,0.168857,0.0,1.93541,3442,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.0.1.1.0,terminal_mip_complete,INFEASIBLE,203.672,0.0813078,0.0813682,6.040000000000212e-05,0.168857,0.168857,0.0,2.27541,6397,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.0.1.1.1,terminal_mip_complete,INFEASIBLE,205.28,0.0813926,0.0814024,9.80000000000425e-06,0.168857,0.168857,0.0,2.19882,6660,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.1.0.0.0,terminal_mip_complete,INFEASIBLE,208.632,0.0814771,0.0815158,3.870000000000262e-05,0.168857,0.168857,0.0,2.42555,7372,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.0.1.1.0.1.0.0.1,terminal_mip_complete,INFEASIBLE,210.511,0.0815308,0.0815618,3.100000000000325e-05,0.168857,0.168857,0.0,1.9684,3610,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.1.0.0.1,terminal_mip_complete,INFEASIBLE,211.533,0.0815618,0.0816213,5.9499999999990116e-05,0.168857,0.168857,0.0,2.31335,6998,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.1.0.1.0,terminal_mip_complete,INFEASIBLE,213.08,0.0816462,0.08173,8.379999999999499e-05,0.168857,0.168857,0.0,2.10766,6114,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.1.0.1.1,terminal_mip_complete,INFEASIBLE,214.093,0.08173,0.0817399,9.900000000007125e-06,0.168857,0.168857,0.0,2.29859,6513,1,True,False
stage2,moderate_seed5301,C4-CANDIDATE,0,L0.1.1.0.1.1.1.0.0,terminal_mip_complete,INFEASIBLE,217.966,0.0818144,0.0818252,1.080000000000525e-05,0.168857,0.168857,0.0,2.34422,6877,1,True,False
