fixation_case,column,fixed_value,fixation_scope
retained_labels,x_2_19_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_1_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_1_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_0,1.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_20_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_20_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_2_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_2_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_3_9,1.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_3_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_4_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_4_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_4_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_4_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_4_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_4_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_4_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_4_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
