run_id,instance_id,difficulty_stratum,arm,metric,threshold,first_observed_process_seconds,convention
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.0,9.8449118,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.5,0.6520695,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.25,0.6520695,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.1,0.6520695,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.05,5.5766699,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.01,5.5766699,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.001,5.5766699,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.0,5.5766699,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,proof_gap,0.5,0.19399670000000002,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,proof_gap,0.25,7.385966799999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,proof_gap,0.1,117.86986,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,proof_gap,0.05,585.9149283,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,proof_gap,0.02,857.0369679,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,proof_gap,0.01,972.2199416,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,proof_gap,0.005,1003.1657672,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,proof_gap,0.001,1006.7139075,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,proof_gap,0.0,1007.1990052068115,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,incumbent_gap,0.5,32.692897499999994,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,incumbent_gap,0.25,79.6790887,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,incumbent_gap,0.1,80.7344809,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,incumbent_gap,0.05,80.7344809,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,incumbent_gap,0.01,248.8316795,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,incumbent_gap,0.001,554.9188642,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__p_grb,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,P-GRB,incumbent_gap,0.0,554.9188642,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.5,2.1142308,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.25,5.8646901,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.1,533.0405652,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.05,645.5576636999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.02,815.6942326999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.01,832.8615308999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.005,846.5366875999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.001,870.3576429999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.0,870.3576429999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.5,1.3545295,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.25,1.3545295,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.1,1.3545295,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.05,531.100648,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.01,531.100648,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.001,531.100648,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_light_1000,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.0,531.100648,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,proof_gap,0.5,2.4757133,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,proof_gap,0.25,2.5207486,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,proof_gap,0.1,2.5989494000000004,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,proof_gap,0.05,2.6896164,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,proof_gap,0.02,2.9324776999999997,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,proof_gap,0.01,2.9677417,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,proof_gap,0.005,2.968507,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,proof_gap,0.001,2.968507,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,proof_gap,0.0,2.968507,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,incumbent_gap,0.5,2.4159757,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,incumbent_gap,0.25,2.4159757,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,incumbent_gap,0.1,2.4159757,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,incumbent_gap,0.05,2.4159757,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,incumbent_gap,0.01,2.4159757,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,incumbent_gap,0.001,2.4159757,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,C6-HGA-FULL,incumbent_gap,0.0,2.4159757,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,proof_gap,0.5,1.084058,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,proof_gap,0.25,2.6990002,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,proof_gap,0.1,2.9884426,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,proof_gap,0.05,4.0191334,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,proof_gap,0.02,4.0191334,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,proof_gap,0.01,4.0191334,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,proof_gap,0.005,4.0191334,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,proof_gap,0.001,4.0191334,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,proof_gap,0.0,4.0191334,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,incumbent_gap,0.5,0.8132448,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,incumbent_gap,0.25,0.8132448,left_continuous_observed_events_no_interpolation_no_post_final_extension
guard__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-FULL,incumbent_gap,0.1,0.8132448,left_continuous_observed_events_no_interpolation_no_post_final_extension
