source_run_id,stage,instance,arm,K0,rho,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,parent_bound,left_child_bound,right_child_bound,verified_incumbent,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho,score_tolerance,round46_action,round46_reason,source_ledger,source_ledger_sha256,frozen_tau,round47_replay_action,action_differs_from_round46
stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r012,stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r012,4,0.12,3,L2,,0,0.35312654926453746,0.5296898238968062,0.6608364563256466,0.5280661958710969,0.6163478331872314,0.7062530985290749,0.04541664220342834,-2.923383456219652,-0.9795665416906776,0.0,0.0,0.0,0.0,0.0,1.0,2.20183605548796e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r012/c6_split_decision_ledger.csv,4db1f1a0cdc2777f4e21e4bab04065981593f8a780a9f4133f5fc5677728f0ca,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r012,stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r012,4,0.12,10,L3.0.0.0.0.0.0,L3.0.0.0.0.0,6,0.5296898238968062,0.5324486250629354,0.7046294705033657,0.7046294705033657,0.7060088710864303,0.7062530985290749,0.0016236280257092561,0.0,0.8495791900746835,0.0,0.8495791900746835,0.0,0.42478959503734176,0.0,0.18632753938580393,6.15904618718645e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r012/c6_split_decision_ledger.csv,4db1f1a0cdc2777f4e21e4bab04065981593f8a780a9f4133f5fc5677728f0ca,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r015,stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K1-r015,1,0.15,1,L0,,0,0.0,0.506422789224163,0.09394825539359326,0.09394825539359326,0.32496933294190883,0.506422789224163,0.4124745338305697,0.0,0.5600856746303059,0.0,0.5600856746303059,0.0,0.28004283731515295,0.0,0.2826353309330552,2.424392167975257e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-r015/c6_split_decision_ledger.csv,8632e261cf3f9aced6c7c0056762ba902ba3fc7530afd9bdc3517f8e9248b385,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001,stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r001,4,0.01,1,L1,,0,0.12660569730604074,0.2532113946120815,0.3685914783082709,0.19836363563586817,0.2616664842888885,0.506422789224163,0.13783131091589207,-1.2350447916459255,-0.7757670830297083,0.0,0.0,0.0,0.0,0.0,1.0,7.255245583521493e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001/c6_split_decision_ledger.csv,f7cc924b34c44179ce0d92116e7bd45fbf7bf67b7282e709f5e07469fff2db02,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001,stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r001,4,0.01,2,L0,,0,0.0,0.12660569730604074,0.4285058407455192,0.0948121104777751,0.13567304711601838,0.506343307565206,0.07783746681968678,-4.287057941399317,-3.7621059059881556,0.0,0.0,0.0,0.0,0.0,1.0,1.2847283530529321e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001/c6_split_decision_ledger.csv,f7cc924b34c44179ce0d92116e7bd45fbf7bf67b7282e709f5e07469fff2db02,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001,stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r001,4,0.01,3,L2,,0,0.2532113946120815,0.3798170919181222,0.4858062456763528,0.32496933294190883,0.3882721815949292,0.506343307565206,0.02053706188885318,-7.831544434393547,-4.749173207408103,0.0,0.0,0.0,0.0,0.0,1.0,4.869245692841837e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r001/c6_split_decision_ledger.csv,f7cc924b34c44179ce0d92116e7bd45fbf7bf67b7282e709f5e07469fff2db02,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012,stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r012,4,0.12,1,L1,,0,0.12660569730604074,0.2532113946120815,0.3685914783082709,0.19836363563586817,0.2616664842888885,0.506422789224163,0.13783131091589207,-1.2350447916459255,-0.7757670830297083,0.0,0.0,0.0,0.0,0.0,1.0,7.255245583521493e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012/c6_split_decision_ledger.csv,fcc953781f48564771c1ed4311540b5b62ca8c3e7b6d0e9343bc0a80d5be77f4,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012,stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r012,4,0.12,2,L0,,0,0.0,0.12660569730604074,0.4285058407455192,0.0948121104777751,0.13567304711601838,0.506343307565206,0.07783746681968678,-4.287057941399317,-3.7621059059881556,0.0,0.0,0.0,0.0,0.0,1.0,1.2847283530529321e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012/c6_split_decision_ledger.csv,fcc953781f48564771c1ed4311540b5b62ca8c3e7b6d0e9343bc0a80d5be77f4,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012,stage5_1800s,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,K4-r012,4,0.12,3,L2,,0,0.2532113946120815,0.3798170919181222,0.4858062456763528,0.32496933294190883,0.3882721815949292,0.506343307565206,0.02053706188885318,-7.831544434393547,-4.749173207408103,0.0,0.0,0.0,0.0,0.0,1.0,4.869245692841837e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-r012/c6_split_decision_ledger.csv,fcc953781f48564771c1ed4311540b5b62ca8c3e7b6d0e9343bc0a80d5be77f4,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K1-r015,stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K1-r015,1,0.15,1,L0,,0,0.0,0.05842218740424529,0.0,0.0,0.029211093702122645,0.05842218740424529,0.05842218740424529,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.3166,1.7116784711119534e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K1-r015/c6_split_decision_ledger.csv,4faabb908927696795cb7d10dbc550f01d5ac2cc7681dc73da4fcc57f2e5c896,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r001,stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K4-r001,4,0.01,1,L0,,0,0.0,0.014605546851061323,0.01571205708311012,0.0,0.007302773425530661,0.05842218740424529,0.04271013032113517,-0.36787658958125413,-0.19689201588359737,0.0,0.0,0.0,0.0,0.0,1.0,2.3413649069103534e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r001/c6_split_decision_ledger.csv,d3ef9766eba3c89c3f17d708f77a2d7778e2225ec70729a42be3a473209b96c6,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r001,stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K4-r001,4,0.01,2,L1,,0,0.014605546851061323,0.029211093702122645,0.01722579675633647,0.014605546851061323,0.021908320276591984,0.05842218740424529,0.04119639064790882,-0.06360387072910124,0.11366344105908228,0.0,0.11366344105908228,0.0,0.05683172052954114,0.0,1.0,2.427397126786739e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r001/c6_split_decision_ledger.csv,d3ef9766eba3c89c3f17d708f77a2d7778e2225ec70729a42be3a473209b96c6,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r001,stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K4-r001,4,0.01,3,L2,,0,0.029211093702122645,0.04381664055318397,0.04398615599641828,0.029211093702122645,0.03651386712765331,0.05842218740424529,0.01443603140782701,-1.0234850477178103,-0.5176137857883575,0.0,0.0,0.0,0.0,0.0,1.0,6.9271115639410145e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r001/c6_split_decision_ledger.csv,d3ef9766eba3c89c3f17d708f77a2d7778e2225ec70729a42be3a473209b96c6,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r001,stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K4-r001,4,0.01,4,L3,,0,0.04381664055318397,0.05842218740424529,0.044020341788676115,0.04381664055318397,0.051119413978714626,0.05842218740424529,0.014401845615569175,-0.01414410631314747,0.492927946843426,0.0,0.492927946843426,0.0,0.246463973421713,0.0,0.3211422704143868,6.943554511806865e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r001/c6_split_decision_ledger.csv,d3ef9766eba3c89c3f17d708f77a2d7778e2225ec70729a42be3a473209b96c6,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r012,stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K4-r012,4,0.12,1,L0,,0,0.0,0.014605546851061323,0.01571205708311012,0.0,0.007302773425530661,0.05842218740424529,0.04271013032113517,-0.36787658958125413,-0.19689201588359737,0.0,0.0,0.0,0.0,0.0,1.0,2.3413649069103534e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r012/c6_split_decision_ledger.csv,ecd325b6549d228f305e246fffcf4d755d1a025d0004bbb713d54fe0d744480a,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r012,stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K4-r012,4,0.12,2,L1,,0,0.014605546851061323,0.029211093702122645,0.01722579675633647,0.014605546851061323,0.021908320276591984,0.05842218740424529,0.04119639064790882,-0.06360387072910124,0.11366344105908228,0.0,0.11366344105908228,0.0,0.05683172052954114,0.0,1.0,2.427397126786739e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r012/c6_split_decision_ledger.csv,ecd325b6549d228f305e246fffcf4d755d1a025d0004bbb713d54fe0d744480a,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r012,stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K4-r012,4,0.12,3,L2,,0,0.029211093702122645,0.04381664055318397,0.04398615599641828,0.029211093702122645,0.03651386712765331,0.05842218740424529,0.01443603140782701,-1.0234850477178103,-0.5176137857883575,0.0,0.0,0.0,0.0,0.0,1.0,6.9271115639410145e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r012/c6_split_decision_ledger.csv,ecd325b6549d228f305e246fffcf4d755d1a025d0004bbb713d54fe0d744480a,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r012,stage5_1800s,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K4-r012,4,0.12,4,L3,,0,0.04381664055318397,0.05842218740424529,0.044020341788676115,0.04381664055318397,0.051119413978714626,0.05842218740424529,0.014401845615569175,-0.01414410631314747,0.492927946843426,0.0,0.492927946843426,0.0,0.246463973421713,0.0,0.3211422704143868,6.943554511806865e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r012/c6_split_decision_ledger.csv,ecd325b6549d228f305e246fffcf4d755d1a025d0004bbb713d54fe0d744480a,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r015,1,0.15,1,L0,,0,0.0,0.049468682614419446,0.0209774956074392,0.024872307366954508,0.03764950371085417,0.049468682614419446,0.028491187006980247,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.3609330116342902,0.04934038507297367,0.21929277026119603,3.5098572824622008e-06,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015/c6_split_decision_ledger.csv,a88759e63f42b4693cd1551efb77869c1bbfb0a5f5d9a0ecbd8586f5c8b96294,0.07915,native-target,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r015,1,0.15,2,L0,,0,0.0,0.049468682614419446,0.03178027606635889,0.024872307366954508,0.03764950371085417,0.049468682614419446,0.01768840654806056,-0.3905365178392398,0.3318121182113383,0.0,0.3318121182113383,0.0,0.16590605910566916,0.0,0.47707721120412877,5.65342049629949e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015/c6_split_decision_ledger.csv,a88759e63f42b4693cd1551efb77869c1bbfb0a5f5d9a0ecbd8586f5c8b96294,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r001,4,0.01,1,L0,,0,0.0,0.012367170653604861,0.03286277312821203,0.02993232489654531,0.03222651703256876,0.049468682614419446,0.016605909486207417,-0.17647020382115772,-0.038315040568643904,0.0,0.0,0.0,0.0,0.0,1.0,6.021952618798167e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001/c6_split_decision_ledger.csv,54a8c8b5cb1f5bf2f2fa1bb0bfb5eb7f847fea3d8912a5c45b27b50e23222a84,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r001,4,0.01,2,L1,,0,0.012367170653604861,0.024734341307209723,0.03623947243973603,0.03452844850114437,0.03683788509875958,0.049468682614419446,0.013229210174683419,-0.12933681723993024,0.04523419396334981,0.0,0.04523419396334981,0.0,0.022617096981674904,0.0,1.0,7.559030265114995e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001/c6_split_decision_ledger.csv,54a8c8b5cb1f5bf2f2fa1bb0bfb5eb7f847fea3d8912a5c45b27b50e23222a84,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r001,4,0.01,3,L2,,0,0.024734341307209723,0.037101511960814584,0.03780275497702865,0.03915480507982754,0.04195718808659905,0.04500155005562836,0.007198795078599704,0.18781616757201625,0.5771011765455762,0.18781616757201625,0.5771011765455762,0.18781616757201625,0.38245867205879625,0.07183192204076569,0.20695046493240998,1.3891213593289604e-05,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001/c6_split_decision_ledger.csv,54a8c8b5cb1f5bf2f2fa1bb0bfb5eb7f847fea3d8912a5c45b27b50e23222a84,0.07915,native-target,True
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r001,4,0.01,4,L2.0,L2,1,0.024734341307209723,0.030917926634012154,0.04197897453631141,0.03998340428008568,0.041139040783423245,0.04500155005562836,0.00302257551931695,-0.6602218020599514,-0.2778867715695564,0.0,0.0,0.0,0.0,0.0,1.0,3.308436774611175e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001/c6_split_decision_ledger.csv,54a8c8b5cb1f5bf2f2fa1bb0bfb5eb7f847fea3d8912a5c45b27b50e23222a84,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r001,4,0.01,5,L2.1,L2,1,0.030917926634012154,0.037101511960814584,0.04312255989928033,0.0422965463951817,0.04406181357095761,0.04500155005562836,0.0018789901563480288,-0.4396050193812916,0.499871523277589,0.0,0.499871523277589,0.0,0.2499357616387945,0.0,0.3166813723695413,5.322007657970344e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001/c6_split_decision_ledger.csv,54a8c8b5cb1f5bf2f2fa1bb0bfb5eb7f847fea3d8912a5c45b27b50e23222a84,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r012,4,0.12,1,L0,,0,0.0,0.012367170653604861,0.03286277312821203,0.02993232489654531,0.03222651703256876,0.049468682614419446,0.016605909486207417,-0.17647020382115772,-0.038315040568643904,0.0,0.0,0.0,0.0,0.0,1.0,6.021952618798167e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012/c6_split_decision_ledger.csv,5e10541c4cb5a083afb4f1afd23ad1b7655b45166b8b95197f843ea63396560b,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r012,4,0.12,2,L1,,0,0.012367170653604861,0.024734341307209723,0.03623947243973603,0.03452844850114437,0.03683788509875958,0.049468682614419446,0.013229210174683419,-0.12933681723993024,0.04523419396334981,0.0,0.04523419396334981,0.0,0.022617096981674904,0.0,1.0,7.559030265114995e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012/c6_split_decision_ledger.csv,5e10541c4cb5a083afb4f1afd23ad1b7655b45166b8b95197f843ea63396560b,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r012,4,0.12,3,L2,,0,0.024734341307209723,0.037101511960814584,0.03780275497702865,0.03915480507982754,0.04195718808659905,0.04500155005562836,0.007198795078599704,0.18781616757201625,0.5771011765455762,0.18781616757201625,0.5771011765455762,0.18781616757201625,0.38245867205879625,0.07183192204076569,0.20695046493240998,1.3891213593289604e-05,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012/c6_split_decision_ledger.csv,5e10541c4cb5a083afb4f1afd23ad1b7655b45166b8b95197f843ea63396560b,0.07915,native-target,True
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r012,4,0.12,4,L2.0,L2,1,0.024734341307209723,0.030917926634012154,0.04197897453631141,0.03998340428008568,0.041139040783423245,0.04500155005562836,0.00302257551931695,-0.6602218020599514,-0.2778867715695564,0.0,0.0,0.0,0.0,0.0,1.0,3.308436774611175e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012/c6_split_decision_ledger.csv,5e10541c4cb5a083afb4f1afd23ad1b7655b45166b8b95197f843ea63396560b,0.07915,exact-close,False
stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012,stage5_1800s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r012,4,0.12,5,L2.1,L2,1,0.030917926634012154,0.037101511960814584,0.04312255989928033,0.0422965463951817,0.04406181357095761,0.04500155005562836,0.0018789901563480288,-0.4396050193812916,0.499871523277589,0.0,0.499871523277589,0.0,0.2499357616387945,0.0,0.3166813723695413,5.322007657970344e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r012/c6_split_decision_ledger.csv,5e10541c4cb5a083afb4f1afd23ad1b7655b45166b8b95197f843ea63396560b,0.07915,exact-close,False
