state,instance,interval_id,variable,family,parent_lower,parent_upper,parent_width,width_tolerance,left_lower,left_upper,left_width,c_L,right_lower,right_upper,right_width,c_R,fixed_left,fixed_right,wider_invalid
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_11_12,pairwise_ratio_difference,0.0,3.958333333333333,3.958333333333333,1e-07,0.0,3.958333333333333,3.958333333333333,0.0,0.0,3.958333333333333,3.958333333333333,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_10,pairwise_ratio_difference,0.0,4.032581453634085,4.032581453634085,1e-07,0.0,4.032581453634085,4.032581453634085,0.0,0.0,4.032581453634085,4.032581453634085,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_11,pairwise_ratio_difference,0.0,3.883771929824561,3.883771929824561,1e-07,0.0,3.883771929824561,3.883771929824561,0.0,0.0,3.883771929824561,3.883771929824561,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_12,pairwise_ratio_difference,0.0,3.7587719298245617,3.7587719298245617,1e-07,0.0,3.7587719298245617,3.7587719298245617,0.0,0.0,3.7587719298245617,3.7587719298245617,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_2,pairwise_ratio_difference,0.0,4.205741626794259,4.205741626794259,1e-07,0.0,4.205741626794259,4.205741626794259,0.0,0.0,4.205741626794259,4.205741626794259,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_3,pairwise_ratio_difference,0.0,3.6754385964912277,3.6754385964912277,1e-07,0.0,3.6754385964912277,3.6754385964912277,0.0,0.0,3.6754385964912277,3.6754385964912277,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_4,pairwise_ratio_difference,0.0,4.619883040935672,4.619883040935672,1e-07,0.0,4.619883040935672,4.619883040935672,0.0,0.0,4.619883040935672,4.619883040935672,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_5,pairwise_ratio_difference,0.0,4.286549707602339,4.286549707602339,1e-07,0.0,4.286549707602339,4.286549707602339,0.0,0.0,4.286549707602339,4.286549707602339,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_6,pairwise_ratio_difference,0.0,4.092105263157895,4.092105263157895,1e-07,0.0,4.092105263157895,4.092105263157895,0.0,0.0,4.092105263157895,4.092105263157895,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_7,pairwise_ratio_difference,0.0,4.230994152046783,4.230994152046783,1e-07,0.0,4.230994152046783,4.230994152046783,0.0,0.0,4.230994152046783,4.230994152046783,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_8,pairwise_ratio_difference,0.0,3.751196172248804,3.751196172248804,1e-07,0.0,3.751196172248804,3.751196172248804,0.0,0.0,3.751196172248804,3.751196172248804,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_1_9,pairwise_ratio_difference,0.0,3.380566801619433,3.380566801619433,1e-07,0.0,3.380566801619433,3.380566801619433,0.0,0.0,3.380566801619433,3.380566801619433,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_10,pairwise_ratio_difference,0.0,4.554112554112555,4.554112554112555,1e-07,0.0,4.554112554112555,4.554112554112555,0.0,0.0,4.554112554112555,4.554112554112555,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_11,pairwise_ratio_difference,0.0,4.40530303030303,4.40530303030303,1e-07,0.0,4.40530303030303,4.40530303030303,0.0,0.0,4.40530303030303,4.40530303030303,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_12,pairwise_ratio_difference,0.0,4.28030303030303,4.28030303030303,1e-07,0.0,4.28030303030303,4.28030303030303,0.0,0.0,4.28030303030303,4.28030303030303,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_3,pairwise_ratio_difference,0.0,4.196969696969697,4.196969696969697,1e-07,0.0,4.196969696969697,4.196969696969697,0.0,0.0,4.196969696969697,4.196969696969697,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_4,pairwise_ratio_difference,0.0,5.141414141414142,5.141414141414142,1e-07,0.0,5.141414141414142,5.141414141414142,0.0,0.0,5.141414141414142,5.141414141414142,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_5,pairwise_ratio_difference,0.0,4.808080808080808,4.808080808080808,1e-07,0.0,4.808080808080808,4.808080808080808,0.0,0.0,4.808080808080808,4.808080808080808,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_6,pairwise_ratio_difference,0.0,4.613636363636363,4.613636363636363,1e-07,0.0,4.613636363636363,4.613636363636363,0.0,0.0,4.613636363636363,4.613636363636363,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_7,pairwise_ratio_difference,0.0,4.752525252525253,4.752525252525253,1e-07,0.0,4.752525252525253,4.752525252525253,0.0,0.0,4.752525252525253,4.752525252525253,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_8,pairwise_ratio_difference,0.0,4.272727272727273,4.272727272727273,1e-07,0.0,4.272727272727273,4.272727272727273,0.0,0.0,4.272727272727273,4.272727272727273,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_2_9,pairwise_ratio_difference,0.0,3.9020979020979025,3.9020979020979025,1e-07,0.0,3.9020979020979025,3.9020979020979025,0.0,0.0,3.9020979020979025,3.9020979020979025,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_3_10,pairwise_ratio_difference,0.0,4.023809523809524,4.023809523809524,1e-07,0.0,4.023809523809524,4.023809523809524,0.0,0.0,4.023809523809524,4.023809523809524,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_3_11,pairwise_ratio_difference,0.0,3.875,3.875,1e-07,0.0,3.875,3.875,0.0,0.0,3.875,3.875,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_3_12,pairwise_ratio_difference,0.0,3.75,3.75,1e-07,0.0,3.75,3.75,0.0,0.0,3.75,3.75,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_3_4,pairwise_ratio_difference,0.0,4.611111111111111,4.611111111111111,1e-07,0.0,4.611111111111111,4.611111111111111,0.0,0.0,4.611111111111111,4.611111111111111,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_3_5,pairwise_ratio_difference,0.0,4.277777777777778,4.277777777777778,1e-07,0.0,4.277777777777778,4.277777777777778,0.0,0.0,4.277777777777778,4.277777777777778,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_3_6,pairwise_ratio_difference,0.0,4.083333333333333,4.083333333333333,1e-07,0.0,4.083333333333333,4.083333333333333,0.0,0.0,4.083333333333333,4.083333333333333,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_3_7,pairwise_ratio_difference,0.0,4.222222222222222,4.222222222222222,1e-07,0.0,4.222222222222222,4.222222222222222,0.0,0.0,4.222222222222222,4.222222222222222,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_3_8,pairwise_ratio_difference,0.0,3.742424242424242,3.742424242424242,1e-07,0.0,3.742424242424242,3.742424242424242,0.0,0.0,3.742424242424242,3.742424242424242,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_3_9,pairwise_ratio_difference,0.0,3.371794871794872,3.371794871794872,1e-07,0.0,3.371794871794872,3.371794871794872,0.0,0.0,3.371794871794872,3.371794871794872,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_4_10,pairwise_ratio_difference,0.0,4.968253968253968,4.968253968253968,1e-07,0.0,4.968253968253968,4.968253968253968,0.0,0.0,4.968253968253968,4.968253968253968,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_4_11,pairwise_ratio_difference,0.0,4.819444444444445,4.819444444444445,1e-07,0.0,4.819444444444445,4.819444444444445,0.0,0.0,4.819444444444445,4.819444444444445,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_4_12,pairwise_ratio_difference,0.0,4.694444444444445,4.694444444444445,1e-07,0.0,4.694444444444445,4.694444444444445,0.0,0.0,4.694444444444445,4.694444444444445,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_4_5,pairwise_ratio_difference,0.0,5.222222222222222,5.222222222222222,1e-07,0.0,5.222222222222222,5.222222222222222,0.0,0.0,5.222222222222222,5.222222222222222,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_4_6,pairwise_ratio_difference,0.0,5.027777777777778,5.027777777777778,1e-07,0.0,5.027777777777778,5.027777777777778,0.0,0.0,5.027777777777778,5.027777777777778,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_4_7,pairwise_ratio_difference,0.0,5.166666666666666,5.166666666666666,1e-07,0.0,5.166666666666666,5.166666666666666,0.0,0.0,5.166666666666666,5.166666666666666,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_4_8,pairwise_ratio_difference,0.0,4.686868686868687,4.686868686868687,1e-07,0.0,4.686868686868687,4.686868686868687,0.0,0.0,4.686868686868687,4.686868686868687,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_4_9,pairwise_ratio_difference,0.0,4.316239316239316,4.316239316239316,1e-07,0.0,4.316239316239316,4.316239316239316,0.0,0.0,4.316239316239316,4.316239316239316,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_5_10,pairwise_ratio_difference,0.0,4.634920634920635,4.634920634920635,1e-07,0.0,4.634920634920635,4.634920634920635,0.0,0.0,4.634920634920635,4.634920634920635,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_5_11,pairwise_ratio_difference,0.0,4.486111111111111,4.486111111111111,1e-07,0.0,4.486111111111111,4.486111111111111,0.0,0.0,4.486111111111111,4.486111111111111,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_5_12,pairwise_ratio_difference,0.0,4.361111111111112,4.361111111111112,1e-07,0.0,4.361111111111112,4.361111111111112,0.0,0.0,4.361111111111112,4.361111111111112,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_5_6,pairwise_ratio_difference,0.0,4.694444444444445,4.694444444444445,1e-07,0.0,4.694444444444445,4.694444444444445,0.0,0.0,4.694444444444445,4.694444444444445,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_5_7,pairwise_ratio_difference,0.0,4.833333333333334,4.833333333333334,1e-07,0.0,4.833333333333334,4.833333333333334,0.0,0.0,4.833333333333334,4.833333333333334,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_5_8,pairwise_ratio_difference,0.0,4.353535353535354,4.353535353535354,1e-07,0.0,4.353535353535354,4.353535353535354,0.0,0.0,4.353535353535354,4.353535353535354,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_5_9,pairwise_ratio_difference,0.0,3.982905982905983,3.982905982905983,1e-07,0.0,3.982905982905983,3.982905982905983,0.0,0.0,3.982905982905983,3.982905982905983,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_6_10,pairwise_ratio_difference,0.0,4.440476190476191,4.440476190476191,1e-07,0.0,4.440476190476191,4.440476190476191,0.0,0.0,4.440476190476191,4.440476190476191,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_6_11,pairwise_ratio_difference,0.0,4.291666666666666,4.291666666666666,1e-07,0.0,4.291666666666666,4.291666666666666,0.0,0.0,4.291666666666666,4.291666666666666,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_6_12,pairwise_ratio_difference,0.0,4.166666666666667,4.166666666666667,1e-07,0.0,4.166666666666667,4.166666666666667,0.0,0.0,4.166666666666667,4.166666666666667,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_6_7,pairwise_ratio_difference,0.0,4.638888888888889,4.638888888888889,1e-07,0.0,4.638888888888889,4.638888888888889,0.0,0.0,4.638888888888889,4.638888888888889,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_6_8,pairwise_ratio_difference,0.0,4.159090909090909,4.159090909090909,1e-07,0.0,4.159090909090909,4.159090909090909,0.0,0.0,4.159090909090909,4.159090909090909,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_6_9,pairwise_ratio_difference,0.0,3.7884615384615383,3.7884615384615383,1e-07,0.0,3.7884615384615383,3.7884615384615383,0.0,0.0,3.7884615384615383,3.7884615384615383,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_7_10,pairwise_ratio_difference,0.0,4.579365079365079,4.579365079365079,1e-07,0.0,4.579365079365079,4.579365079365079,0.0,0.0,4.579365079365079,4.579365079365079,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_7_11,pairwise_ratio_difference,0.0,4.430555555555555,4.430555555555555,1e-07,0.0,4.430555555555555,4.430555555555555,0.0,0.0,4.430555555555555,4.430555555555555,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_7_12,pairwise_ratio_difference,0.0,4.305555555555555,4.305555555555555,1e-07,0.0,4.305555555555555,4.305555555555555,0.0,0.0,4.305555555555555,4.305555555555555,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_7_8,pairwise_ratio_difference,0.0,4.297979797979798,4.297979797979798,1e-07,0.0,4.297979797979798,4.297979797979798,0.0,0.0,4.297979797979798,4.297979797979798,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_7_9,pairwise_ratio_difference,0.0,3.9273504273504276,3.9273504273504276,1e-07,0.0,3.9273504273504276,3.9273504273504276,0.0,0.0,3.9273504273504276,3.9273504273504276,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_8_10,pairwise_ratio_difference,0.0,4.0995670995671,4.0995670995671,1e-07,0.0,4.0995670995671,4.0995670995671,0.0,0.0,4.0995670995671,4.0995670995671,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_8_11,pairwise_ratio_difference,0.0,3.9507575757575757,3.9507575757575757,1e-07,0.0,3.9507575757575757,3.9507575757575757,0.0,0.0,3.9507575757575757,3.9507575757575757,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_8_12,pairwise_ratio_difference,0.0,3.825757575757576,3.825757575757576,1e-07,0.0,3.825757575757576,3.825757575757576,0.0,0.0,3.825757575757576,3.825757575757576,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_8_9,pairwise_ratio_difference,0.0,3.4475524475524475,3.4475524475524475,1e-07,0.0,3.4475524475524475,3.4475524475524475,0.0,0.0,3.4475524475524475,3.4475524475524475,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_9_10,pairwise_ratio_difference,0.0,3.728937728937729,3.728937728937729,1e-07,0.0,3.728937728937729,3.728937728937729,0.0,0.0,3.728937728937729,3.728937728937729,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_9_11,pairwise_ratio_difference,0.0,3.5801282051282053,3.5801282051282053,1e-07,0.0,3.5801282051282053,3.5801282051282053,0.0,0.0,3.5801282051282053,3.5801282051282053,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,h_9_12,pairwise_ratio_difference,0.0,3.4551282051282053,3.4551282051282053,1e-07,0.0,3.4551282051282053,3.4551282051282053,0.0,0.0,3.4551282051282053,3.4551282051282053,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_1,pickup_movement,0.0,26.0,26.0,1e-07,0.0,26.0,26.0,0.0,0.0,26.0,26.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_10,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_11,pickup_movement,0.0,29.0,29.0,1e-07,0.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_12,pickup_movement,0.0,30.0,30.0,1e-07,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_2,pickup_movement,0.0,11.0,11.0,1e-07,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_3,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_4,pickup_movement,0.0,9.0,9.0,1e-07,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_5,pickup_movement,0.0,4.0,4.0,1e-07,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_6,pickup_movement,0.0,16.0,16.0,1e-07,0.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_7,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_8,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_0_9,pickup_movement,0.0,19.0,19.0,1e-07,0.0,19.0,19.0,0.0,0.0,19.0,19.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_1,pickup_movement,0.0,26.0,26.0,1e-07,0.0,26.0,26.0,0.0,0.0,26.0,26.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_10,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_11,pickup_movement,0.0,29.0,29.0,1e-07,0.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_12,pickup_movement,0.0,30.0,30.0,1e-07,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_2,pickup_movement,0.0,11.0,11.0,1e-07,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_3,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_4,pickup_movement,0.0,9.0,9.0,1e-07,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_5,pickup_movement,0.0,4.0,4.0,1e-07,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_6,pickup_movement,0.0,16.0,16.0,1e-07,0.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_7,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_8,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_1_9,pickup_movement,0.0,19.0,19.0,1e-07,0.0,19.0,19.0,0.0,0.0,19.0,19.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_1,pickup_movement,0.0,26.0,26.0,1e-07,0.0,26.0,26.0,0.0,0.0,26.0,26.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_10,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_11,pickup_movement,0.0,29.0,29.0,1e-07,0.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_12,pickup_movement,0.0,30.0,30.0,1e-07,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_2,pickup_movement,0.0,11.0,11.0,1e-07,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_3,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_4,pickup_movement,0.0,9.0,9.0,1e-07,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_5,pickup_movement,0.0,4.0,4.0,1e-07,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_6,pickup_movement,0.0,16.0,16.0,1e-07,0.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_7,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_8,pickup_movement,0.0,13.0,13.0,1e-07,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,p_2_9,pickup_movement,0.0,19.0,19.0,1e-07,0.0,19.0,19.0,0.0,0.0,19.0,19.0,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_10_0,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_10_1,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_10_2,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_10_3,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_10_4,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_10_5,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_11_0,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_11_1,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_11_2,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_11_3,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
H1,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,L0,prod_11_4,gini_inventory_product,0.0,0.049468682614419446,0.049468682614419446,1e-07,0.0,0.024734341307209723,0.024734341307209723,0.5,0.0,0.049468682614419446,0.049468682614419446,0.0,False,False,False
