stage,instance_id,V,M,scenario,comparison,arm,common_verified_ub,gap_threshold,reached,first_observed_process_seconds,no_interpolation,no_post_last_extension
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.356924112605589,0.05,True,249.7253778,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.356924112605589,0.02,True,301.1507729,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.356924112605589,0.01,True,314.1915246,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.356924112605589,0.005,True,320.0992717,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.356924112605589,0.001,True,321.8410652,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.356924112605589,0.5,True,0.8224278,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.356924112605589,0.25,True,0.8224278,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.356924112605589,0.2,True,0.8224278,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.356924112605589,0.1,True,0.8224278,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.356924112605589,0.05,True,0.8224278,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.356924112605589,0.02,True,1.3151842,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.356924112605589,0.01,True,1.412769,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.356924112605589,0.005,True,3.8945822000000003,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M2_seed1052706459,20,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.356924112605589,0.001,True,3.8945822000000003,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.9131917906119615,0.5,True,0.2633042,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.9131917906119615,0.25,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.9131917906119615,0.2,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.9131917906119615,0.1,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.9131917906119615,0.05,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.9131917906119615,0.02,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.9131917906119615,0.01,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.9131917906119615,0.005,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.9131917906119615,0.001,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.9131917906119615,0.5,True,2.1801069,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.9131917906119615,0.25,True,2.1801069,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.9131917906119615,0.2,True,3.3709674,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.9131917906119615,0.1,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.9131917906119615,0.05,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.9131917906119615,0.02,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.9131917906119615,0.01,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.9131917906119615,0.005,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V20_M4_seed2081968251,20,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.9131917906119615,0.001,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.5,True,0.6730372,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.25,True,0.6730372,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.2,True,0.6730372,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.1,True,2.8679072,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.05,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.02,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.01,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.005,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,4.8899440450913,0.001,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.5,True,19.3762687,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.25,True,19.3762687,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.2,True,19.3762687,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.1,True,25.0387445,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.05,True,34.3576085,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.02,True,74.9615055,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.01,True,334.3830851,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.005,True,338.0439372,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M2_seed910922492,50,2,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,4.8899440450913,0.001,True,358.02215,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,7.255855961366769,0.5,True,1.2141402000000001,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,7.255855961366769,0.25,True,2.6460052000000003,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,7.255855961366769,0.2,True,72.5467187,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,7.255855961366769,0.1,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,7.255855961366769,0.05,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,7.255855961366769,0.02,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,7.255855961366769,0.01,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,7.255855961366769,0.005,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,7.255855961366769,0.001,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,7.255855961366769,0.5,True,26.4402468,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,7.255855961366769,0.25,True,26.4402468,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,7.255855961366769,0.2,True,26.4402468,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,7.255855961366769,0.1,True,26.4402468,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,7.255855961366769,0.05,True,49.1358593,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,7.255855961366769,0.02,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,7.255855961366769,0.01,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,7.255855961366769,0.005,False,,True,True
matrix1800,round32_multi_m_high_imbalance_V50_M4_seed163456187,50,4,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,7.255855961366769,0.001,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5393140900933879,0.5,True,0.2651961,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5393140900933879,0.25,True,1519.2988185000002,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5393140900933879,0.2,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5393140900933879,0.1,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5393140900933879,0.05,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5393140900933879,0.02,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5393140900933879,0.01,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5393140900933879,0.005,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5393140900933879,0.001,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5393140900933879,0.5,True,0.4821063,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5393140900933879,0.25,True,3.1405317,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5393140900933879,0.2,True,4.627945,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5393140900933879,0.1,True,109.8409829,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5393140900933879,0.05,True,109.8409829,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5393140900933879,0.02,True,109.8409829,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5393140900933879,0.01,True,109.8409829,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5393140900933879,0.005,True,109.8409829,True,True
matrix1800,round32_multi_m_moderate_V20_M2_seed479269984,20,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5393140900933879,0.001,True,109.8409829,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.1191244020794297,0.5,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.1191244020794297,0.25,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.1191244020794297,0.2,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.1191244020794297,0.1,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.1191244020794297,0.05,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.1191244020794297,0.02,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.1191244020794297,0.01,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.1191244020794297,0.005,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.1191244020794297,0.001,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.1191244020794297,0.5,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.1191244020794297,0.25,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.1191244020794297,0.2,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.1191244020794297,0.1,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.1191244020794297,0.05,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.1191244020794297,0.02,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.1191244020794297,0.01,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.1191244020794297,0.005,False,,True,True
matrix1800,round32_multi_m_moderate_V20_M4_seed822125155,20,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.1191244020794297,0.001,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.8492232749999897,0.5,True,0.6186081999999999,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.8492232749999897,0.25,True,2.0574475999999997,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.8492232749999897,0.2,True,1165.1254736,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.8492232749999897,0.1,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.8492232749999897,0.05,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.8492232749999897,0.02,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.8492232749999897,0.01,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.8492232749999897,0.005,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,P-GRB,0.8492232749999897,0.001,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8492232749999897,0.5,True,6.3013134,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8492232749999897,0.25,True,19.7660742,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8492232749999897,0.2,True,19.7660742,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8492232749999897,0.1,True,37.659298,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8492232749999897,0.05,True,800.8123844,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8492232749999897,0.02,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8492232749999897,0.01,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8492232749999897,0.005,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M2_seed254020866,50,2,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.8492232749999897,0.001,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5166093984417295,0.5,True,286.20917610000004,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5166093984417295,0.25,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5166093984417295,0.2,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5166093984417295,0.1,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5166093984417295,0.05,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5166093984417295,0.02,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5166093984417295,0.01,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5166093984417295,0.005,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,P-GRB,0.5166093984417295,0.001,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5166093984417295,0.5,True,55.3720523,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5166093984417295,0.25,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5166093984417295,0.2,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5166093984417295,0.1,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5166093984417295,0.05,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5166093984417295,0.02,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5166093984417295,0.01,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5166093984417295,0.005,False,,True,True
matrix1800,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.5166093984417295,0.001,False,,True,True
matrix1800,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.33993609699240646,0.5,True,1.1840874000000001,True,True
matrix1800,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.33993609699240646,0.25,False,,True,True
matrix1800,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.33993609699240646,0.2,False,,True,True
matrix1800,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.33993609699240646,0.1,False,,True,True
matrix1800,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,SIMPLE_vs_P-GRB,P-GRB,0.33993609699240646,0.05,False,,True,True
